index,Date,Local Site Name,AQS Parameter Description,County,mean_AQI,mean_long,mean_lat,month,year
10356,2025-04-09,Mendenhall School,Ozone,Guilford,45.0,-79.802314,36.1090060008986,4,2025
10357,2025-04-09,Mendenhall School,PM2.5,Guilford,21.0,-79.802314,36.1090060008986,4,2025
10358,2025-04-09,Millbrook School,Ozone,Wake,44.0,-78.574167,35.856111,4,2025
10359,2025-04-09,Millbrook School,PM2.5,Wake,23.0,-78.574167,35.856111,4,2025
10360,2025-04-09,Pitt Agri. Center,Ozone,Pitt,44.0,-77.360126,35.6412760008938,4,2025
10361,2025-04-09,Pitt Agri. Center,PM2.5,Pitt,23.0,-77.360126,35.6412760008938,4,2025
10362,2025-04-09,Rockwell,Ozone,Rowan,44.0,-80.395039,35.551868,4,2025
10363,2025-04-09,Rockwell,PM2.5,Rowan,31.0,-80.395039,35.551868,4,2025
10364,2025-04-09,West Johnston Co.,Ozone,Johnston,46.0,-78.4622,35.59095,4,2025
10365,2025-04-09,West Johnston Co.,PM2.5,Johnston,26.0,-78.4622,35.59095,4,2025
10366,2025-04-10,Bryson City,Ozone,Swain,37.0,-83.442133,35.434767,4,2025
10367,2025-04-10,Bryson City,PM2.5,Swain,51.0,-83.442133,35.434767,4,2025
10368,2025-04-10,Castle Hayne,Ozone,New Hanover,46.0,-77.838611,34.364167,4,2025
10369,2025-04-10,Castle Hayne,PM2.5,New Hanover,53.0,-77.838611,34.364167,4,2025
10370,2025-04-10,Clemmons Middle,Ozone,Forsyth,38.0,-80.341962,36.026612,4,2025
10371,2025-04-10,Clemmons Middle,PM2.5,Forsyth,52.0,-80.341962,36.026612,4,2025
10372,2025-04-10,Durham Armory,Ozone,Durham,44.0,-78.904037,36.0329550008979,4,2025
10373,2025-04-10,Durham Armory,PM2.5,Durham,39.5,-78.904037,36.0329550008979,4,2025
10374,2025-04-10,Frying Pan Mountain,Ozone,Haywood,61.0,-82.7925,35.379167,4,2025
10375,2025-04-10,Garinger High School,Ozone,Mecklenburg,41.0,-80.785683,35.2401000008895,4,2025
10376,2025-04-10,Garinger High School,PM2.5,Mecklenburg,49.0,-80.785683,35.2401000008895,4,2025
10377,2025-04-10,Hattie Avenue,Ozone,Forsyth,40.0,-80.224501,36.11094,4,2025
10378,2025-04-10,Hattie Avenue,PM2.5,Forsyth,47.5,-80.224501,36.11094,4,2025
10379,2025-04-10,Leggett,Ozone,Edgecombe,45.0,-77.5843,35.988278,4,2025
10380,2025-04-10,Leggett,PM2.5,Edgecombe,34.0,-77.5843,35.988278,4,2025
10381,2025-04-10,Linville Falls,Ozone,Avery,38.0,-81.933072,35.972347,4,2025
10382,2025-04-10,Linville Falls,PM2.5,Avery,33.0,-81.933072,35.972347,4,2025
10383,2025-04-10,Mendenhall School,Ozone,Guilford,42.0,-79.802314,36.1090060008986,4,2025
10384,2025-04-10,Mendenhall School,PM2.5,Guilford,38.0,-79.802314,36.1090060008986,4,2025
10385,2025-04-10,Millbrook School,Ozone,Wake,45.0,-78.574167,35.856111,4,2025
10386,2025-04-10,Millbrook School,PM2.5,Wake,31.0,-78.574167,35.856111,4,2025
10387,2025-04-10,Pitt Agri. Center,Ozone,Pitt,44.0,-77.360126,35.6412760008938,4,2025
10388,2025-04-10,Pitt Agri. Center,PM2.5,Pitt,25.0,-77.360126,35.6412760008938,4,2025
10389,2025-04-10,Rockwell,Ozone,Rowan,39.0,-80.395039,35.551868,4,2025
10390,2025-04-10,Rockwell,PM2.5,Rowan,47.0,-80.395039,35.551868,4,2025
10391,2025-04-10,West Johnston Co.,Ozone,Johnston,48.0,-78.4622,35.59095,4,2025
10392,2025-04-10,West Johnston Co.,PM2.5,Johnston,32.0,-78.4622,35.59095,4,2025
10393,2025-04-11,Bryson City,Ozone,Swain,40.0,-83.442133,35.434767,4,2025
10394,2025-04-11,Bryson City,PM2.5,Swain,23.0,-83.442133,35.434767,4,2025
10395,2025-04-11,Castle Hayne,Ozone,New Hanover,45.0,-77.838611,34.364167,4,2025
10396,2025-04-11,Castle Hayne,PM2.5,New Hanover,29.5,-77.838611,34.364167,4,2025
10397,2025-04-11,Clemmons Middle,Ozone,Forsyth,36.0,-80.341962,36.026612,4,2025
10398,2025-04-11,Clemmons Middle,PM2.5,Forsyth,35.0,-80.341962,36.026612,4,2025
10399,2025-04-11,Durham Armory,Ozone,Durham,30.0,-78.904037,36.0329550008979,4,2025
10400,2025-04-11,Durham Armory,PM2.5,Durham,38.0,-78.904037,36.0329550008979,4,2025
10401,2025-04-11,Frying Pan Mountain,Ozone,Haywood,44.0,-82.7925,35.379167,4,2025
10402,2025-04-11,Garinger High School,Ozone,Mecklenburg,40.0,-80.785683,35.2401000008895,4,2025
10403,2025-04-11,Garinger High School,PM2.5,Mecklenburg,29.0,-80.785683,35.2401000008895,4,2025
10404,2025-04-11,Hattie Avenue,Ozone,Forsyth,35.0,-80.224501,36.11094,4,2025
10405,2025-04-11,Hattie Avenue,PM2.5,Forsyth,27.0,-80.224501,36.11094,4,2025
10406,2025-04-11,Leggett,Ozone,Edgecombe,32.0,-77.5843,35.988278,4,2025
10407,2025-04-11,Leggett,PM2.5,Edgecombe,17.0,-77.5843,35.988278,4,2025
10408,2025-04-11,Linville Falls,Ozone,Avery,45.0,-81.933072,35.972347,4,2025
10409,2025-04-11,Mendenhall School,Ozone,Guilford,31.0,-79.802314,36.1090060008986,4,2025
10410,2025-04-11,Mendenhall School,PM2.5,Guilford,21.0,-79.802314,36.1090060008986,4,2025
10411,2025-04-11,Millbrook School,Ozone,Wake,37.0,-78.574167,35.856111,4,2025
10412,2025-04-11,Millbrook School,PM2.5,Wake,24.0,-78.574167,35.856111,4,2025
10413,2025-04-11,Pitt Agri. Center,Ozone,Pitt,35.0,-77.360126,35.6412760008938,4,2025
10414,2025-04-11,Pitt Agri. Center,PM2.5,Pitt,15.0,-77.360126,35.6412760008938,4,2025
10415,2025-04-11,Rockwell,Ozone,Rowan,40.0,-80.395039,35.551868,4,2025
10416,2025-04-11,Rockwell,PM2.5,Rowan,21.0,-80.395039,35.551868,4,2025
10417,2025-04-11,West Johnston Co.,Ozone,Johnston,42.0,-78.4622,35.59095,4,2025
10418,2025-04-11,West Johnston Co.,PM2.5,Johnston,24.0,-78.4622,35.59095,4,2025
10419,2025-04-12,Bryson City,Ozone,Swain,42.0,-83.442133,35.434767,4,2025
10420,2025-04-12,Bryson City,PM2.5,Swain,27.0,-83.442133,35.434767,4,2025
10421,2025-04-12,Castle Hayne,Ozone,New Hanover,34.0,-77.838611,34.364167,4,2025
10422,2025-04-12,Castle Hayne,PM2.5,New Hanover,21.0,-77.838611,34.364167,4,2025
10423,2025-04-12,Clemmons Middle,Ozone,Forsyth,40.0,-80.341962,36.026612,4,2025
10424,2025-04-12,Clemmons Middle,PM2.5,Forsyth,38.0,-80.341962,36.026612,4,2025
10425,2025-04-12,Durham Armory,Ozone,Durham,33.0,-78.904037,36.0329550008979,4,2025
10426,2025-04-12,Durham Armory,PM2.5,Durham,27.0,-78.904037,36.0329550008979,4,2025
10427,2025-04-12,Frying Pan Mountain,Ozone,Haywood,46.0,-82.7925,35.379167,4,2025
10428,2025-04-12,Garinger High School,Ozone,Mecklenburg,38.0,-80.785683,35.2401000008895,4,2025
10429,2025-04-12,Garinger High School,PM2.5,Mecklenburg,40.0,-80.785683,35.2401000008895,4,2025
10430,2025-04-12,Hattie Avenue,Ozone,Forsyth,40.0,-80.224501,36.11094,4,2025
10431,2025-04-12,Hattie Avenue,PM2.5,Forsyth,36.0,-80.224501,36.11094,4,2025
10432,2025-04-12,Leggett,Ozone,Edgecombe,30.0,-77.5843,35.988278,4,2025
10433,2025-04-12,Leggett,PM2.5,Edgecombe,14.0,-77.5843,35.988278,4,2025
10434,2025-04-12,Linville Falls,Ozone,Avery,42.0,-81.933072,35.972347,4,2025
10435,2025-04-12,Mendenhall School,Ozone,Guilford,37.0,-79.802314,36.1090060008986,4,2025
10436,2025-04-12,Mendenhall School,PM2.5,Guilford,18.0,-79.802314,36.1090060008986,4,2025
10437,2025-04-12,Millbrook School,Ozone,Wake,36.0,-78.574167,35.856111,4,2025
10438,2025-04-12,Millbrook School,PM2.5,Wake,18.0,-78.574167,35.856111,4,2025
10439,2025-04-12,Pitt Agri. Center,Ozone,Pitt,32.0,-77.360126,35.6412760008938,4,2025
10440,2025-04-12,Pitt Agri. Center,PM2.5,Pitt,7.0,-77.360126,35.6412760008938,4,2025
10441,2025-04-12,Rockwell,Ozone,Rowan,38.0,-80.395039,35.551868,4,2025
10442,2025-04-12,Rockwell,PM2.5,Rowan,29.0,-80.395039,35.551868,4,2025
10443,2025-04-12,West Johnston Co.,Ozone,Johnston,33.0,-78.4622,35.59095,4,2025
10444,2025-04-12,West Johnston Co.,PM2.5,Johnston,16.0,-78.4622,35.59095,4,2025
10445,2025-04-13,Bryson City,Ozone,Swain,42.0,-83.442133,35.434767,4,2025
10446,2025-04-13,Bryson City,PM2.5,Swain,26.0,-83.442133,35.434767,4,2025
10447,2025-04-13,Castle Hayne,Ozone,New Hanover,41.0,-77.838611,34.364167,4,2025
10448,2025-04-13,Castle Hayne,PM2.5,New Hanover,36.0,-77.838611,34.364167,4,2025
10449,2025-04-13,Clemmons Middle,Ozone,Forsyth,47.0,-80.341962,36.026612,4,2025
10450,2025-04-13,Clemmons Middle,PM2.5,Forsyth,26.0,-80.341962,36.026612,4,2025
10451,2025-04-13,Durham Armory,Ozone,Durham,43.0,-78.904037,36.0329550008979,4,2025
10452,2025-04-13,Durham Armory,PM2.5,Durham,28.5,-78.904037,36.0329550008979,4,2025
10453,2025-04-13,Frying Pan Mountain,Ozone,Haywood,67.0,-82.7925,35.379167,4,2025
10454,2025-04-13,Garinger High School,Ozone,Mecklenburg,48.0,-80.785683,35.2401000008895,4,2025
10455,2025-04-13,Garinger High School,PM2.5,Mecklenburg,43.0,-80.785683,35.2401000008895,4,2025
10456,2025-04-13,Hattie Avenue,Ozone,Forsyth,47.0,-80.224501,36.11094,4,2025
10457,2025-04-13,Hattie Avenue,PM2.5,Forsyth,25.0,-80.224501,36.11094,4,2025
10458,2025-04-13,Leggett,Ozone,Edgecombe,43.0,-77.5843,35.988278,4,2025
10459,2025-04-13,Leggett,PM2.5,Edgecombe,29.0,-77.5843,35.988278,4,2025
10460,2025-04-13,Linville Falls,Ozone,Avery,48.0,-81.933072,35.972347,4,2025
10461,2025-04-13,Linville Falls,PM2.5,Avery,18.0,-81.933072,35.972347,4,2025
10462,2025-04-13,Mendenhall School,Ozone,Guilford,44.0,-79.802314,36.1090060008986,4,2025
10463,2025-04-13,Mendenhall School,PM2.5,Guilford,28.0,-79.802314,36.1090060008986,4,2025
10464,2025-04-13,Millbrook School,Ozone,Wake,44.0,-78.574167,35.856111,4,2025
10465,2025-04-13,Millbrook School,PM2.5,Wake,27.0,-78.574167,35.856111,4,2025
10466,2025-04-13,Old High School,PM2.5,Swain,21.0,-83.310242,35.498711,4,2025
10467,2025-04-13,Pitt Agri. Center,Ozone,Pitt,44.0,-77.360126,35.6412760008938,4,2025
10468,2025-04-13,Pitt Agri. Center,PM2.5,Pitt,23.0,-77.360126,35.6412760008938,4,2025
10469,2025-04-13,Rockwell,Ozone,Rowan,45.0,-80.395039,35.551868,4,2025
10470,2025-04-13,Rockwell,PM2.5,Rowan,37.0,-80.395039,35.551868,4,2025
10471,2025-04-13,West Johnston Co.,Ozone,Johnston,45.0,-78.4622,35.59095,4,2025
10472,2025-04-13,West Johnston Co.,PM2.5,Johnston,31.0,-78.4622,35.59095,4,2025
10473,2025-04-14,Bryson City,Ozone,Swain,71.0,-83.442133,35.434767,4,2025
10474,2025-04-14,Bryson City,PM2.5,Swain,49.0,-83.442133,35.434767,4,2025
10475,2025-04-14,Castle Hayne,Ozone,New Hanover,51.0,-77.838611,34.364167,4,2025
10476,2025-04-14,Castle Hayne,PM2.5,New Hanover,52.0,-77.838611,34.364167,4,2025
10477,2025-04-14,Clemmons Middle,Ozone,Forsyth,77.0,-80.341962,36.026612,4,2025
10478,2025-04-14,Clemmons Middle,PM2.5,Forsyth,53.0,-80.341962,36.026612,4,2025
10479,2025-04-14,Durham Armory,Ozone,Durham,51.0,-78.904037,36.0329550008979,4,2025
10480,2025-04-14,Durham Armory,PM2.5,Durham,53.0,-78.904037,36.0329550008979,4,2025
10481,2025-04-14,Frying Pan Mountain,Ozone,Haywood,77.0,-82.7925,35.379167,4,2025
10482,2025-04-14,Garinger High School,Ozone,Mecklenburg,77.0,-80.785683,35.2401000008895,4,2025
10483,2025-04-14,Garinger High School,PM2.5,Mecklenburg,52.0,-80.785683,35.2401000008895,4,2025
10484,2025-04-14,Hattie Avenue,Ozone,Forsyth,71.0,-80.224501,36.11094,4,2025
10485,2025-04-14,Hattie Avenue,PM2.5,Forsyth,53.0,-80.224501,36.11094,4,2025
10486,2025-04-14,Leggett,Ozone,Edgecombe,58.0,-77.5843,35.988278,4,2025
10487,2025-04-14,Leggett,PM2.5,Edgecombe,52.0,-77.5843,35.988278,4,2025
10488,2025-04-14,Linville Falls,Ozone,Avery,67.0,-81.933072,35.972347,4,2025
10489,2025-04-14,Mendenhall School,Ozone,Guilford,67.0,-79.802314,36.1090060008986,4,2025
10490,2025-04-14,Mendenhall School,PM2.5,Guilford,52.0,-79.802314,36.1090060008986,4,2025
10491,2025-04-14,Millbrook School,Ozone,Wake,48.0,-78.574167,35.856111,4,2025
10492,2025-04-14,Millbrook School,PM2.5,Wake,54.0,-78.574167,35.856111,4,2025
10493,2025-04-14,Pitt Agri. Center,Ozone,Pitt,50.0,-77.360126,35.6412760008938,4,2025
10494,2025-04-14,Pitt Agri. Center,PM2.5,Pitt,52.0,-77.360126,35.6412760008938,4,2025
10495,2025-04-14,Rockwell,Ozone,Rowan,67.0,-80.395039,35.551868,4,2025
10496,2025-04-14,Rockwell,PM2.5,Rowan,54.0,-80.395039,35.551868,4,2025
10497,2025-04-14,West Johnston Co.,Ozone,Johnston,50.0,-78.4622,35.59095,4,2025
10498,2025-04-14,West Johnston Co.,PM2.5,Johnston,57.0,-78.4622,35.59095,4,2025
10499,2025-04-15,Bryson City,Ozone,Swain,44.0,-83.442133,35.434767,4,2025
10500,2025-04-15,Bryson City,PM2.5,Swain,32.0,-83.442133,35.434767,4,2025
10501,2025-04-15,Castle Hayne,Ozone,New Hanover,46.0,-77.838611,34.364167,4,2025
10502,2025-04-15,Castle Hayne,PM2.5,New Hanover,60.0,-77.838611,34.364167,4,2025
10503,2025-04-15,Clemmons Middle,Ozone,Forsyth,45.0,-80.341962,36.026612,4,2025
10504,2025-04-15,Clemmons Middle,PM2.5,Forsyth,36.0,-80.341962,36.026612,4,2025
10505,2025-04-15,Durham Armory,Ozone,Durham,44.0,-78.904037,36.0329550008979,4,2025
10506,2025-04-15,Durham Armory,PM2.5,Durham,48.0,-78.904037,36.0329550008979,4,2025
10507,2025-04-15,Frying Pan Mountain,Ozone,Haywood,45.0,-82.7925,35.379167,4,2025
10508,2025-04-15,Garinger High School,Ozone,Mecklenburg,44.0,-80.785683,35.2401000008895,4,2025
10509,2025-04-15,Garinger High School,PM2.5,Mecklenburg,46.0,-80.785683,35.2401000008895,4,2025
10510,2025-04-15,Hattie Avenue,Ozone,Forsyth,44.0,-80.224501,36.11094,4,2025
10511,2025-04-15,Hattie Avenue,PM2.5,Forsyth,35.0,-80.224501,36.11094,4,2025
10512,2025-04-15,Leggett,Ozone,Edgecombe,44.0,-77.5843,35.988278,4,2025
10513,2025-04-15,Leggett,PM2.5,Edgecombe,53.0,-77.5843,35.988278,4,2025
10514,2025-04-15,Linville Falls,Ozone,Avery,44.0,-81.933072,35.972347,4,2025
10515,2025-04-15,Mendenhall School,Ozone,Guilford,43.0,-79.802314,36.1090060008986,4,2025
10516,2025-04-15,Mendenhall School,PM2.5,Guilford,37.0,-79.802314,36.1090060008986,4,2025
10517,2025-04-15,Millbrook School,Ozone,Wake,44.0,-78.574167,35.856111,4,2025
10518,2025-04-15,Millbrook School,PM2.5,Wake,43.0,-78.574167,35.856111,4,2025
10519,2025-04-15,Pitt Agri. Center,Ozone,Pitt,45.0,-77.360126,35.6412760008938,4,2025
10520,2025-04-15,Pitt Agri. Center,PM2.5,Pitt,51.0,-77.360126,35.6412760008938,4,2025
10521,2025-04-15,Rockwell,Ozone,Rowan,44.0,-80.395039,35.551868,4,2025
10522,2025-04-15,Rockwell,PM2.5,Rowan,42.0,-80.395039,35.551868,4,2025
10523,2025-04-15,West Johnston Co.,Ozone,Johnston,48.0,-78.4622,35.59095,4,2025
10524,2025-04-15,West Johnston Co.,PM2.5,Johnston,43.0,-78.4622,35.59095,4,2025
10525,2025-04-16,Bryson City,Ozone,Swain,49.0,-83.442133,35.434767,4,2025
10526,2025-04-16,Bryson City,PM2.5,Swain,22.0,-83.442133,35.434767,4,2025
10527,2025-04-16,Castle Hayne,Ozone,New Hanover,45.0,-77.838611,34.364167,4,2025
10528,2025-04-16,Castle Hayne,PM2.5,New Hanover,32.5,-77.838611,34.364167,4,2025
10529,2025-04-16,Clemmons Middle,Ozone,Forsyth,47.0,-80.341962,36.026612,4,2025
10530,2025-04-16,Clemmons Middle,PM2.5,Forsyth,26.0,-80.341962,36.026612,4,2025
10531,2025-04-16,Durham Armory,Ozone,Durham,44.0,-78.904037,36.0329550008979,4,2025
10532,2025-04-16,Durham Armory,PM2.5,Durham,33.5,-78.904037,36.0329550008979,4,2025
10533,2025-04-16,Frying Pan Mountain,Ozone,Haywood,54.0,-82.7925,35.379167,4,2025
10534,2025-04-16,Garinger High School,Ozone,Mecklenburg,47.0,-80.785683,35.2401000008895,4,2025
10535,2025-04-16,Garinger High School,PM2.5,Mecklenburg,32.0,-80.785683,35.2401000008895,4,2025
10536,2025-04-16,Hattie Avenue,Ozone,Forsyth,47.0,-80.224501,36.11094,4,2025
10537,2025-04-16,Hattie Avenue,PM2.5,Forsyth,30.0,-80.224501,36.11094,4,2025
10538,2025-04-16,Leggett,Ozone,Edgecombe,44.0,-77.5843,35.988278,4,2025
10539,2025-04-16,Leggett,PM2.5,Edgecombe,28.0,-77.5843,35.988278,4,2025
10540,2025-04-16,Linville Falls,Ozone,Avery,48.0,-81.933072,35.972347,4,2025
10541,2025-04-16,Linville Falls,PM2.5,Avery,17.0,-81.933072,35.972347,4,2025
10542,2025-04-16,Mendenhall School,Ozone,Guilford,46.0,-79.802314,36.1090060008986,4,2025
10543,2025-04-16,Mendenhall School,PM2.5,Guilford,22.0,-79.802314,36.1090060008986,4,2025
10544,2025-04-16,Millbrook School,Ozone,Wake,45.0,-78.574167,35.856111,4,2025
10545,2025-04-16,Millbrook School,PM2.5,Wake,26.5,-78.574167,35.856111,4,2025
10546,2025-04-16,Pitt Agri. Center,Ozone,Pitt,44.0,-77.360126,35.6412760008938,4,2025
10547,2025-04-16,Pitt Agri. Center,PM2.5,Pitt,19.0,-77.360126,35.6412760008938,4,2025
10548,2025-04-16,Rockwell,Ozone,Rowan,45.0,-80.395039,35.551868,4,2025
10549,2025-04-16,Rockwell,PM2.5,Rowan,24.0,-80.395039,35.551868,4,2025
10550,2025-04-16,West Johnston Co.,Ozone,Johnston,48.0,-78.4622,35.59095,4,2025
10551,2025-04-16,West Johnston Co.,PM2.5,Johnston,32.0,-78.4622,35.59095,4,2025
10552,2025-04-17,Bryson City,Ozone,Swain,50.0,-83.442133,35.434767,4,2025
10553,2025-04-17,Bryson City,PM2.5,Swain,30.0,-83.442133,35.434767,4,2025
10554,2025-04-17,Castle Hayne,Ozone,New Hanover,51.0,-77.838611,34.364167,4,2025
10555,2025-04-17,Castle Hayne,PM2.5,New Hanover,52.0,-77.838611,34.364167,4,2025
10556,2025-04-17,Clemmons Middle,Ozone,Forsyth,61.0,-80.341962,36.026612,4,2025
10557,2025-04-17,Clemmons Middle,PM2.5,Forsyth,34.0,-80.341962,36.026612,4,2025
10558,2025-04-17,Durham Armory,Ozone,Durham,51.0,-78.904037,36.0329550008979,4,2025
10559,2025-04-17,Durham Armory,PM2.5,Durham,42.5,-78.904037,36.0329550008979,4,2025
10560,2025-04-17,Frying Pan Mountain,Ozone,Haywood,58.0,-82.7925,35.379167,4,2025
10561,2025-04-17,Garinger High School,Ozone,Mecklenburg,77.0,-80.785683,35.2401000008895,4,2025
10562,2025-04-17,Garinger High School,PM2.5,Mecklenburg,46.0,-80.785683,35.2401000008895,4,2025
10563,2025-04-17,Hattie Avenue,Ozone,Forsyth,67.0,-80.224501,36.11094,4,2025
10564,2025-04-17,Hattie Avenue,PM2.5,Forsyth,34.0,-80.224501,36.11094,4,2025
10565,2025-04-17,Leggett,Ozone,Edgecombe,48.0,-77.5843,35.988278,4,2025
10566,2025-04-17,Leggett,PM2.5,Edgecombe,26.0,-77.5843,35.988278,4,2025
10567,2025-04-17,Linville Falls,Ozone,Avery,67.0,-81.933072,35.972347,4,2025
10568,2025-04-17,Mendenhall School,Ozone,Guilford,61.0,-79.802314,36.1090060008986,4,2025
10569,2025-04-17,Mendenhall School,PM2.5,Guilford,37.0,-79.802314,36.1090060008986,4,2025
10570,2025-04-17,Millbrook School,Ozone,Wake,54.0,-78.574167,35.856111,4,2025
10571,2025-04-17,Millbrook School,PM2.5,Wake,33.0,-78.574167,35.856111,4,2025
10572,2025-04-17,Pitt Agri. Center,Ozone,Pitt,48.0,-77.360126,35.6412760008938,4,2025
10573,2025-04-17,Pitt Agri. Center,PM2.5,Pitt,32.0,-77.360126,35.6412760008938,4,2025
10574,2025-04-17,Rockwell,Ozone,Rowan,50.0,-80.395039,35.551868,4,2025
10575,2025-04-17,Rockwell,PM2.5,Rowan,46.0,-80.395039,35.551868,4,2025
10576,2025-04-17,West Johnston Co.,Ozone,Johnston,54.0,-78.4622,35.59095,4,2025
10577,2025-04-17,West Johnston Co.,PM2.5,Johnston,46.0,-78.4622,35.59095,4,2025
10578,2025-04-18,Bryson City,Ozone,Swain,87.0,-83.442133,35.434767,4,2025
10579,2025-04-18,Bryson City,PM2.5,Swain,62.0,-83.442133,35.434767,4,2025
10580,2025-04-18,Castle Hayne,Ozone,New Hanover,51.0,-77.838611,34.364167,4,2025
10581,2025-04-18,Castle Hayne,PM2.5,New Hanover,42.0,-77.838611,34.364167,4,2025
10582,2025-04-18,Clemmons Middle,Ozone,Forsyth,90.0,-80.341962,36.026612,4,2025
10583,2025-04-18,Clemmons Middle,PM2.5,Forsyth,55.0,-80.341962,36.026612,4,2025
10584,2025-04-18,Durham Armory,Ozone,Durham,58.0,-78.904037,36.0329550008979,4,2025
10585,2025-04-18,Durham Armory,PM2.5,Durham,56.5,-78.904037,36.0329550008979,4,2025
10586,2025-04-18,Frying Pan Mountain,Ozone,Haywood,84.0,-82.7925,35.379167,4,2025
10587,2025-04-18,Garinger High School,Ozone,Mecklenburg,71.0,-80.785683,35.2401000008895,4,2025
10588,2025-04-18,Garinger High School,PM2.5,Mecklenburg,55.0,-80.785683,35.2401000008895,4,2025
10589,2025-04-18,Hattie Avenue,Ozone,Forsyth,90.0,-80.224501,36.11094,4,2025
10590,2025-04-18,Hattie Avenue,PM2.5,Forsyth,55.0,-80.224501,36.11094,4,2025
10591,2025-04-18,Leggett,Ozone,Edgecombe,54.0,-77.5843,35.988278,4,2025
10592,2025-04-18,Leggett,PM2.5,Edgecombe,41.0,-77.5843,35.988278,4,2025
10593,2025-04-18,Linville Falls,Ozone,Avery,90.0,-81.933072,35.972347,4,2025
10594,2025-04-18,Mendenhall School,Ozone,Guilford,64.0,-79.802314,36.1090060008986,4,2025
10595,2025-04-18,Mendenhall School,PM2.5,Guilford,54.0,-79.802314,36.1090060008986,4,2025
10596,2025-04-18,Millbrook School,Ozone,Wake,51.0,-78.574167,35.856111,4,2025
10597,2025-04-18,Millbrook School,PM2.5,Wake,53.0,-78.574167,35.856111,4,2025
10598,2025-04-18,Pitt Agri. Center,Ozone,Pitt,50.0,-77.360126,35.6412760008938,4,2025
10599,2025-04-18,Pitt Agri. Center,PM2.5,Pitt,33.0,-77.360126,35.6412760008938,4,2025
10600,2025-04-18,Rockwell,Ozone,Rowan,54.0,-80.395039,35.551868,4,2025
10601,2025-04-18,Rockwell,PM2.5,Rowan,55.0,-80.395039,35.551868,4,2025
10602,2025-04-18,West Johnston Co.,Ozone,Johnston,61.0,-78.4622,35.59095,4,2025
10603,2025-04-18,West Johnston Co.,PM2.5,Johnston,52.0,-78.4622,35.59095,4,2025
10604,2025-04-19,Bryson City,Ozone,Swain,64.0,-83.442133,35.434767,4,2025
10605,2025-04-19,Bryson City,PM2.5,Swain,80.0,-83.442133,35.434767,4,2025
10606,2025-04-19,Castle Hayne,Ozone,New Hanover,44.0,-77.838611,34.364167,4,2025
10607,2025-04-19,Castle Hayne,PM2.5,New Hanover,23.5,-77.838611,34.364167,4,2025
10608,2025-04-19,Clemmons Middle,Ozone,Forsyth,44.0,-80.341962,36.026612,4,2025
10609,2025-04-19,Clemmons Middle,PM2.5,Forsyth,55.0,-80.341962,36.026612,4,2025
10610,2025-04-19,Durham Armory,Ozone,Durham,41.0,-78.904037,36.0329550008979,4,2025
10611,2025-04-19,Durham Armory,PM2.5,Durham,53.5,-78.904037,36.0329550008979,4,2025
10612,2025-04-19,Frying Pan Mountain,Ozone,Haywood,74.0,-82.7925,35.379167,4,2025
10613,2025-04-19,Garinger High School,Ozone,Mecklenburg,45.0,-80.785683,35.2401000008895,4,2025
10614,2025-04-19,Garinger High School,PM2.5,Mecklenburg,53.5,-80.785683,35.2401000008895,4,2025
10615,2025-04-19,Hattie Avenue,Ozone,Forsyth,46.0,-80.224501,36.11094,4,2025
10616,2025-04-19,Hattie Avenue,PM2.5,Forsyth,58.0,-80.224501,36.11094,4,2025
10617,2025-04-19,Leggett,Ozone,Edgecombe,44.0,-77.5843,35.988278,4,2025
10618,2025-04-19,Leggett,PM2.5,Edgecombe,39.0,-77.5843,35.988278,4,2025
10619,2025-04-19,Linville Falls,Ozone,Avery,51.0,-81.933072,35.972347,4,2025
10620,2025-04-19,Linville Falls,PM2.5,Avery,54.0,-81.933072,35.972347,4,2025
10621,2025-04-19,Mendenhall School,Ozone,Guilford,44.0,-79.802314,36.1090060008986,4,2025
10622,2025-04-19,Mendenhall School,PM2.5,Guilford,54.0,-79.802314,36.1090060008986,4,2025
10623,2025-04-19,Millbrook School,Ozone,Wake,43.0,-78.574167,35.856111,4,2025
10624,2025-04-19,Millbrook School,PM2.5,Wake,46.5,-78.574167,35.856111,4,2025
10625,2025-04-19,Old High School,Ozone,Swain,54.0,-83.310242,35.498711,4,2025
10626,2025-04-19,Old High School,PM2.5,Swain,69.0,-83.310242,35.498711,4,2025
10627,2025-04-19,Pitt Agri. Center,Ozone,Pitt,41.0,-77.360126,35.6412760008938,4,2025
10628,2025-04-19,Pitt Agri. Center,PM2.5,Pitt,33.0,-77.360126,35.6412760008938,4,2025
10629,2025-04-19,Rockwell,Ozone,Rowan,42.0,-80.395039,35.551868,4,2025
10630,2025-04-19,Rockwell,PM2.5,Rowan,57.0,-80.395039,35.551868,4,2025
10631,2025-04-19,West Johnston Co.,Ozone,Johnston,45.0,-78.4622,35.59095,4,2025
10632,2025-04-19,West Johnston Co.,PM2.5,Johnston,43.0,-78.4622,35.59095,4,2025
10633,2025-04-20,Bryson City,Ozone,Swain,54.0,-83.442133,35.434767,4,2025
10634,2025-04-20,Bryson City,PM2.5,Swain,76.0,-83.442133,35.434767,4,2025
10635,2025-04-20,Castle Hayne,Ozone,New Hanover,38.0,-77.838611,34.364167,4,2025
10636,2025-04-20,Castle Hayne,PM2.5,New Hanover,37.5,-77.838611,34.364167,4,2025
10637,2025-04-20,Clemmons Middle,Ozone,Forsyth,45.0,-80.341962,36.026612,4,2025
